Manufacturer/Name,Gun Type,Rarity,Balance,Category,Min Parts,Max Parts,Weight,Part,Dependencies,Excluders
COV,ARs,02/Uncommon,\Game\Gear\Weapons\AssaultRifles\ChildrenOfTheVault\_Shared\_Design\BalanceState\Balance_AR_COV_02_UnCommon,BARREL 2,0,2,1,/Game/Gear/Weapons/AssaultRifles/ChildrenOfTheVault/_Shared/_Design/Parts/Barrel/Barrel_01/Part_AR_COV_Barrel_01_C,,"/Game/Gear/Weapons/AssaultRifles/ChildrenOfTheVault/_Shared/_Design/Parts/Barrel/Barrel_02/Part_AR_COV_Barrel_02, /Game/Gear/Weapons/AssaultRifles/ChildrenOfTheVault/_Shared/_Design/Parts/Barrel/Barrel_03/Part_AR_COV_Barrel_03, /Game/Gear/Weapons/AssaultRifles/ChildrenOfTheVault/_Shared/_Design/Parts/Barrel/Barrel_04/Part_AR_COV_Barrel_04"
COV,ARs,02/Uncommon,\Game\Gear\Weapons\AssaultRifles\ChildrenOfTheVault\_Shared\_Design\BalanceState\Balance_AR_COV_02_UnCommon,BARREL 2,0,2,1,/Game/Gear/Weapons/AssaultRifles/ChildrenOfTheVault/_Shared/_Design/Parts/Barrel/Barrel_02/Part_AR_COV_Barrel_02_A,,"/Game/Gear/Weapons/AssaultRifles/ChildrenOfTheVault/_Shared/_Design/Parts/Barrel/Barrel_01/Part_AR_COV_Barrel_01, /Game/Gear/Weapons/AssaultRifles/ChildrenOfTheVault/_Shared/_Design/Parts/Barrel/Barrel_03/Part_AR_COV_Barrel_03, /Game/Gear/Weapons/AssaultRifles/ChildrenOfTheVault/_Shared/_Design/Parts/Barrel/Barrel_04/Part_AR_COV_Barrel_04"
COV,ARs,02/Uncommon,\Game\Gear\Weapons\AssaultRifles\ChildrenOfTheVault\_Shared\_Design\BalanceState\Balance_AR_COV_02_UnCommon,BARREL 2,0,2,1,/Game/Gear/Weapons/AssaultRifles/ChildrenOfTheVault/_Shared/_Design/Parts/Barrel/Barrel_02/Part_AR_COV_Barrel_02_B,,"/Game/Gear/Weapons/AssaultRifles/ChildrenOfTheVault/_Shared/_Design/Parts/Barrel/Barrel_01/Part_AR_COV_Barrel_01, /Game/Gear/Weapons/AssaultRifles/ChildrenOfTheVault/_Shared/_Design/Parts/Barrel/Barrel_03/Part_AR_COV_Barrel_03, /Game/Gear/Weapons/AssaultRifles/ChildrenOfTheVault/_Shared/_Design/Parts/Barrel/Barrel_04/Part_AR_COV_Barrel_04"
COV,ARs,02/Uncommon,\Game\Gear\Weapons\AssaultRifles\ChildrenOfTheVault\_Shared\_Design\BalanceState\Balance_AR_COV_02_UnCommon,BARREL 2,0,2,1,/Game/Gear/Weapons/AssaultRifles/ChildrenOfTheVault/_Shared/_Design/Parts/Barrel/Barrel_02/Part_AR_COV_Barrel_02_C,,"/Game/Gear/Weapons/AssaultRifles/ChildrenOfTheVault/_Shared/_Design/Parts/Barrel/Barrel_01/Part_AR_COV_Barrel_01, /Game/Gear/Weapons/AssaultRifles/ChildrenOfTheVault/_Shared/_Design/Parts/Barrel/Barrel_03/Part_AR_COV_Barrel_03, /Game/Gear/Weapons/AssaultRifles/ChildrenOfTheVault/_Shared/_Design/Parts/Barrel/Barrel_04/Part_AR_COV_Barrel_04"
COV,ARs,02/Uncommon,\Game\Gear\Weapons\AssaultRifles\ChildrenOfTheVault\_Shared\_Design\BalanceState\Balance_AR_COV_02_UnCommon,BARREL 2,0,2,1,/Game/Gear/Weapons/AssaultRifles/ChildrenOfTheVault/_Shared/_Design/Parts/Barrel/Barrel_03/Part_AR_COV_Barrel_03_A,,"/Game/Gear/Weapons/AssaultRifles/ChildrenOfTheVault/_Shared/_Design/Parts/Barrel/Barrel_01/Part_AR_COV_Barrel_01, /Game/Gear/Weapons/AssaultRifles/ChildrenOfTheVault/_Shared/_Design/Parts/Barrel/Barrel_02/Part_AR_COV_Barrel_02, /Game/Gear/Weapons/AssaultRifles/ChildrenOfTheVault/_Shared/_Design/Parts/Barrel/Barrel_04/Part_AR_COV_Barrel_04"
COV,ARs,02/Uncommon,\Game\Gear\Weapons\AssaultRifles\ChildrenOfTheVault\_Shared\_Design\BalanceState\Balance_AR_COV_02_UnCommon,BARREL 2,0,2,1,/Game/Gear/Weapons/AssaultRifles/ChildrenOfTheVault/_Shared/_Design/Parts/Barrel/Barrel_03/Part_AR_COV_Barrel_03_B,,"/Game/Gear/Weapons/AssaultRifles/ChildrenOfTheVault/_Shared/_Design/Parts/Barrel/Barrel_01/Part_AR_COV_Barrel_01, /Game/Gear/Weapons/AssaultRifles/ChildrenOfTheVault/_Shared/_Design/Parts/Barrel/Barrel_02/Part_AR_COV_Barrel_02, /Game/Gear/Weapons/AssaultRifles/ChildrenOfTheVault/_Shared/_Design/Parts/Barrel/Barrel_04/Part_AR_COV_Barrel_04"
COV,ARs,02/Uncommon,\Game\Gear\Weapons\AssaultRifles\ChildrenOfTheVault\_Shared\_Design\BalanceState\Balance_AR_COV_02_UnCommon,BARREL 2,0,2,1,/Game/Gear/Weapons/AssaultRifles/ChildrenOfTheVault/_Shared/_Design/Parts/Barrel/Barrel_03/Part_AR_COV_Barrel_03_C,,"/Game/Gear/Weapons/AssaultRifles/ChildrenOfTheVault/_Shared/_Design/Parts/Barrel/Barrel_01/Part_AR_COV_Barrel_01, /Game/Gear/Weapons/AssaultRifles/ChildrenOfTheVault/_Shared/_Design/Parts/Barrel/Barrel_02/Part_AR_COV_Barrel_02, /Game/Gear/Weapons/AssaultRifles/ChildrenOfTheVault/_Shared/_Design/Parts/Barrel/Barrel_04/Part_AR_COV_Barrel_04"
COV,ARs,02/Uncommon,\Game\Gear\Weapons\AssaultRifles\ChildrenOfTheVault\_Shared\_Design\BalanceState\Balance_AR_COV_02_UnCommon,BARREL 2,0,2,1,/Game/Gear/Weapons/AssaultRifles/ChildrenOfTheVault/_Shared/_Design/Parts/Barrel/Barrel_02/Part_AR_COV_Barrel_02_D,,"/Game/Gear/Weapons/AssaultRifles/ChildrenOfTheVault/_Shared/_Design/Parts/Barrel/Barrel_01/Part_AR_COV_Barrel_01, /Game/Gear/Weapons/AssaultRifles/ChildrenOfTheVault/_Shared/_Design/Parts/Barrel/Barrel_03/Part_AR_COV_Barrel_03, /Game/Gear/Weapons/AssaultRifles/ChildrenOfTheVault/_Shared/_Design/Parts/Barrel/Barrel_04/Part_AR_COV_Barrel_04"
COV,ARs,02/Uncommon,\Game\Gear\Weapons\AssaultRifles\ChildrenOfTheVault\_Shared\_Design\BalanceState\Balance_AR_COV_02_UnCommon,BARREL 2,0,2,1,/Game/Gear/Weapons/AssaultRifles/ChildrenOfTheVault/_Shared/_Design/Parts/Barrel/Barrel_04/Part_AR_COV_Barrel_04_A,,"/Game/Gear/Weapons/AssaultRifles/ChildrenOfTheVault/_Shared/_Design/Parts/Barrel/Barrel_01/Part_AR_COV_Barrel_01, /Game/Gear/Weapons/AssaultRifles/ChildrenOfTheVault/_Shared/_Design/Parts/Barrel/Barrel_02/Part_AR_COV_Barrel_02, /Game/Gear/Weapons/AssaultRifles/ChildrenOfTheVault/_Shared/_Design/Parts/Barrel/Barrel_03/Part_AR_COV_Barrel_03"
COV,ARs,02/Uncommon,\Game\Gear\Weapons\AssaultRifles\ChildrenOfTheVault\_Shared\_Design\BalanceState\Balance_AR_COV_02_UnCommon,BARREL 2,0,2,1,/Game/Gear/Weapons/AssaultRifles/ChildrenOfTheVault/_Shared/_Design/Parts/Barrel/Barrel_04/Part_AR_COV_Barrel_04_B,,"/Game/Gear/Weapons/AssaultRifles/ChildrenOfTheVault/_Shared/_Design/Parts/Barrel/Barrel_01/Part_AR_COV_Barrel_01, /Game/Gear/Weapons/AssaultRifles/ChildrenOfTheVault/_Shared/_Design/Parts/Barrel/Barrel_02/Part_AR_COV_Barrel_02, /Game/Gear/Weapons/AssaultRifles/ChildrenOfTheVault/_Shared/_Design/Parts/Barrel/Barrel_03/Part_AR_COV_Barrel_03"
COV,ARs,02/Uncommon,\Game\Gear\Weapons\AssaultRifles\ChildrenOfTheVault\_Shared\_Design\BalanceState\Balance_AR_COV_02_UnCommon,BARREL 2,0,2,1,/Game/Gear/Weapons/AssaultRifles/ChildrenOfTheVault/_Shared/_Design/Parts/Barrel/Barrel_04/Part_AR_COV_Barrel_04_C,,"/Game/Gear/Weapons/AssaultRifles/ChildrenOfTheVault/_Shared/_Design/Parts/Barrel/Barrel_01/Part_AR_COV_Barrel_01, /Game/Gear/Weapons/AssaultRifles/ChildrenOfTheVault/_Shared/_Design/Parts/Barrel/Barrel_02/Part_AR_COV_Barrel_02, /Game/Gear/Weapons/AssaultRifles/ChildrenOfTheVault/_Shared/_Design/Parts/Barrel/Barrel_03/Part_AR_COV_Barrel_03"
COV,ARs,02/Uncommon,\Game\Gear\Weapons\AssaultRifles\ChildrenOfTheVault\_Shared\_Design\BalanceState\Balance_AR_COV_02_UnCommon,STARTER,1,1,1,/Game/Gear/Weapons/AssaultRifles/ChildrenOfTheVault/_Shared/_Design/Parts/Starter/Part_AR_COV_Starter_01,,
COV,ARs,02/Uncommon,\Game\Gear\Weapons\AssaultRifles\ChildrenOfTheVault\_Shared\_Design\BalanceState\Balance_AR_COV_02_UnCommon,STARTER,1,1,1,/Game/Gear/Weapons/AssaultRifles/ChildrenOfTheVault/_Shared/_Design/Parts/Starter/Part_AR_COV_Starter_02,,
COV,ARs,02/Uncommon,\Game\Gear\Weapons\AssaultRifles\ChildrenOfTheVault\_Shared\_Design\BalanceState\Balance_AR_COV_02_UnCommon,STARTER,1,1,1,/Game/Gear/Weapons/AssaultRifles/ChildrenOfTheVault/_Shared/_Design/Parts/Starter/Part_AR_COV_Starter_03,,
COV,ARs,02/Uncommon,\Game\Gear\Weapons\AssaultRifles\ChildrenOfTheVault\_Shared\_Design\BalanceState\Balance_AR_COV_02_UnCommon,GRIP,1,1,1,/Game/Gear/Weapons/AssaultRifles/ChildrenOfTheVault/_Shared/_Design/Parts/Grip/Part_AR_COV_Grip_01,,
COV,ARs,02/Uncommon,\Game\Gear\Weapons\AssaultRifles\ChildrenOfTheVault\_Shared\_Design\BalanceState\Balance_AR_COV_02_UnCommon,GRIP,1,1,1,/Game/Gear/Weapons/AssaultRifles/ChildrenOfTheVault/_Shared/_Design/Parts/Grip/Part_AR_COV_Grip_02,,
COV,ARs,02/Uncommon,\Game\Gear\Weapons\AssaultRifles\ChildrenOfTheVault\_Shared\_Design\BalanceState\Balance_AR_COV_02_UnCommon,GRIP,1,1,1,/Game/Gear/Weapons/AssaultRifles/ChildrenOfTheVault/_Shared/_Design/Parts/Grip/Part_AR_COV_Grip_03,,
COV,ARs,02/Uncommon,\Game\Gear\Weapons\AssaultRifles\ChildrenOfTheVault\_Shared\_Design\BalanceState\Balance_AR_COV_02_UnCommon,GRIP,1,1,1,/Game/Gear/Weapons/AssaultRifles/ChildrenOfTheVault/_Shared/_Design/Parts/Grip/Part_AR_COV_Grip_04,,
COV,ARs,02/Uncommon,\Game\Gear\Weapons\AssaultRifles\ChildrenOfTheVault\_Shared\_Design\BalanceState\Balance_AR_COV_02_UnCommon,FOREGRIP,1,1,1,None,,
COV,ARs,02/Uncommon,\Game\Gear\Weapons\AssaultRifles\ChildrenOfTheVault\_Shared\_Design\BalanceState\Balance_AR_COV_02_UnCommon,FOREGRIP,1,1,1,/Game/Gear/Weapons/AssaultRifles/ChildrenOfTheVault/_Shared/_Design/Parts/Foregrip/Part_AR_COV_Foregrip_01,,
COV,ARs,02/Uncommon,\Game\Gear\Weapons\AssaultRifles\ChildrenOfTheVault\_Shared\_Design\BalanceState\Balance_AR_COV_02_UnCommon,FOREGRIP,1,1,1,/Game/Gear/Weapons/AssaultRifles/ChildrenOfTheVault/_Shared/_Design/Parts/Foregrip/Part_AR_COV_Foregrip_02,,
COV,ARs,02/Uncommon,\Game\Gear\Weapons\AssaultRifles\ChildrenOfTheVault\_Shared\_Design\BalanceState\Balance_AR_COV_02_UnCommon,FOREGRIP,1,1,1,/Game/Gear/Weapons/AssaultRifles/ChildrenOfTheVault/_Shared/_Design/Parts/Foregrip/Part_AR_COV_Foregrip_03,,
COV,ARs,02/Uncommon,\Game\Gear\Weapons\AssaultRifles\ChildrenOfTheVault\_Shared\_Design\BalanceState\Balance_AR_COV_02_UnCommon,FOREGRIP,1,1,1,/Game/Gear/Weapons/AssaultRifles/ChildrenOfTheVault/_Shared/_Design/Parts/Foregrip/Part_AR_COV_Foregrip_04,,
COV,ARs,02/Uncommon,\Game\Gear\Weapons\AssaultRifles\ChildrenOfTheVault\_Shared\_Design\BalanceState\Balance_AR_COV_02_UnCommon,RAIL,1,1,1,None,,
COV,ARs,02/Uncommon,\Game\Gear\Weapons\AssaultRifles\ChildrenOfTheVault\_Shared\_Design\BalanceState\Balance_AR_COV_02_UnCommon,RAIL,1,1,1,/Game/Gear/Weapons/AssaultRifles/ChildrenOfTheVault/_Shared/_Design/Parts/Scope/Part_AR_COV_ScopeMount,,
COV,ARs,02/Uncommon,\Game\Gear\Weapons\AssaultRifles\ChildrenOfTheVault\_Shared\_Design\BalanceState\Balance_AR_COV_02_UnCommon,SCOPE,1,1,1,/Game/Gear/Weapons/AssaultRifles/ChildrenOfTheVault/_Shared/_Design/Parts/Scope/Part_AR_COV_Scope_01,/Game/Gear/Weapons/AssaultRifles/ChildrenOfTheVault/_Shared/_Design/Parts/Scope/Part_AR_COV_ScopeMount,
COV,ARs,02/Uncommon,\Game\Gear\Weapons\AssaultRifles\ChildrenOfTheVault\_Shared\_Design\BalanceState\Balance_AR_COV_02_UnCommon,SCOPE,1,1,1,/Game/Gear/Weapons/AssaultRifles/ChildrenOfTheVault/_Shared/_Design/Parts/Scope/Part_AR_COV_Scope_02,/Game/Gear/Weapons/AssaultRifles/ChildrenOfTheVault/_Shared/_Design/Parts/Scope/Part_AR_COV_ScopeMount,
COV,ARs,02/Uncommon,\Game\Gear\Weapons\AssaultRifles\ChildrenOfTheVault\_Shared\_Design\BalanceState\Balance_AR_COV_02_UnCommon,SCOPE,1,1,1,/Game/Gear/Weapons/AssaultRifles/ChildrenOfTheVault/_Shared/_Design/Parts/Scope/Part_AR_COV_Scope_03,/Game/Gear/Weapons/AssaultRifles/ChildrenOfTheVault/_Shared/_Design/Parts/Scope/Part_AR_COV_ScopeMount,
COV,ARs,02/Uncommon,\Game\Gear\Weapons\AssaultRifles\ChildrenOfTheVault\_Shared\_Design\BalanceState\Balance_AR_COV_02_UnCommon,ELEMENTAL,1,1,3,None,,
COV,ARs,02/Uncommon,\Game\Gear\Weapons\AssaultRifles\ChildrenOfTheVault\_Shared\_Design\BalanceState\Balance_AR_COV_02_UnCommon,ELEMENTAL,1,1,0.1,/Game/Gear/Weapons/AssaultRifles/ChildrenOfTheVault/_Shared/_Design/Parts/Elemental/Part_AR_COV_Ele_Poison,,
COV,ARs,02/Uncommon,\Game\Gear\Weapons\AssaultRifles\ChildrenOfTheVault\_Shared\_Design\BalanceState\Balance_AR_COV_02_UnCommon,ELEMENTAL,1,1,0.1,/Game/Gear/Weapons/AssaultRifles/ChildrenOfTheVault/_Shared/_Design/Parts/Elemental/Part_AR_COV_Ele_Cryo,,
COV,ARs,02/Uncommon,\Game\Gear\Weapons\AssaultRifles\ChildrenOfTheVault\_Shared\_Design\BalanceState\Balance_AR_COV_02_UnCommon,ELEMENTAL,1,1,0.1,/Game/Gear/Weapons/AssaultRifles/ChildrenOfTheVault/_Shared/_Design/Parts/Elemental/Part_AR_COV_Ele_Fire,,
COV,ARs,02/Uncommon,\Game\Gear\Weapons\AssaultRifles\ChildrenOfTheVault\_Shared\_Design\BalanceState\Balance_AR_COV_02_UnCommon,ELEMENTAL,1,1,0.1,/Game/Gear/Weapons/AssaultRifles/ChildrenOfTheVault/_Shared/_Design/Parts/Elemental/Part_AR_COV_Ele_Shock,,
COV,ARs,02/Uncommon,\Game\Gear\Weapons\AssaultRifles\ChildrenOfTheVault\_Shared\_Design\BalanceState\Balance_AR_COV_02_UnCommon,ELEMENTAL,1,1,0.1,/Game/Gear/Weapons/AssaultRifles/ChildrenOfTheVault/_Shared/_Design/Parts/Elemental/Part_AR_COV_Ele_DarkMagic,,
COV,ARs,02/Uncommon,\Game\Gear\Weapons\AssaultRifles\ChildrenOfTheVault\_Shared\_Design\BalanceState\Balance_AR_COV_02_UnCommon,PINCUSHION TYPE,1,1,1,/Game/Gear/Weapons/AssaultRifles/ChildrenOfTheVault/_Shared/_Design/Parts/PincushionType/Part_COV_AR_PincushionType_01,,"/Game/Gear/Weapons/AssaultRifles/ChildrenOfTheVault/_Shared/_Design/Parts/Barrel/Barrel_01/Part_AR_COV_Barrel_01, /Game/Gear/Weapons/AssaultRifles/ChildrenOfTheVault/_Shared/_Design/Parts/Barrel/Barrel_02/Part_AR_COV_Barrel_02, /Game/Gear/Weapons/AssaultRifles/ChildrenOfTheVault/_Shared/_Design/Parts/Barrel/Barrel_03/Part_AR_COV_Barrel_03"
COV,ARs,02/Uncommon,\Game\Gear\Weapons\AssaultRifles\ChildrenOfTheVault\_Shared\_Design\BalanceState\Balance_AR_COV_02_UnCommon,PINCUSHION TYPE,1,1,0.6,/Game/Gear/Weapons/AssaultRifles/ChildrenOfTheVault/_Shared/_Design/Parts/PincushionType/Part_COV_AR_PincushionType_02,,"/Game/Gear/Weapons/AssaultRifles/ChildrenOfTheVault/_Shared/_Design/Parts/Barrel/Barrel_01/Part_AR_COV_Barrel_01, /Game/Gear/Weapons/AssaultRifles/ChildrenOfTheVault/_Shared/_Design/Parts/Barrel/Barrel_02/Part_AR_COV_Barrel_02, /Game/Gear/Weapons/AssaultRifles/ChildrenOfTheVault/_Shared/_Design/Parts/Barrel/Barrel_03/Part_AR_COV_Barrel_03"
COV,ARs,02/Uncommon,\Game\Gear\Weapons\AssaultRifles\ChildrenOfTheVault\_Shared\_Design\BalanceState\Balance_AR_COV_02_UnCommon,MATERIAL,1,1,1,/Game/Gear/Weapons/AssaultRifles/ChildrenOfTheVault/_Shared/_Design/Parts/Material/Part_AR_COV_Material_02_UnCommon,,
COV,ARs,03/Rare,\Game\Gear\Weapons\AssaultRifles\ChildrenOfTheVault\_Shared\_Design\BalanceState\Balance_AR_COV_03_Rare,BODY,2,2,1,/Game/Gear/Weapons/AssaultRifles/ChildrenOfTheVault/_Shared/_Design/Parts/Body/Part_AR_COV_Body,,
COV,ARs,03/Rare,\Game\Gear\Weapons\AssaultRifles\ChildrenOfTheVault\_Shared\_Design\BalanceState\Balance_AR_COV_03_Rare,BODY,2,2,1,/Game/Gear/Weapons/AssaultRifles/ChildrenOfTheVault/_Shared/_Design/Parts/Body/Part_AR_COV_Bottle,,
COV,ARs,03/Rare,\Game\Gear\Weapons\AssaultRifles\ChildrenOfTheVault\_Shared\_Design\BalanceState\Balance_AR_COV_03_Rare,BODY ACCESSORY,1,3,1,/Game/Gear/Weapons/AssaultRifles/ChildrenOfTheVault/_Shared/_Design/Parts/Body/Part_AR_COV_Body_A,/Game/Gear/Weapons/AssaultRifles/ChildrenOfTheVault/_Shared/_Design/Parts/Body/Part_AR_COV_Body,
COV,ARs,03/Rare,\Game\Gear\Weapons\AssaultRifles\ChildrenOfTheVault\_Shared\_Design\BalanceState\Balance_AR_COV_03_Rare,BODY ACCESSORY,1,3,1,/Game/Gear/Weapons/AssaultRifles/ChildrenOfTheVault/_Shared/_Design/Parts/Body/Part_AR_COV_Body_B,/Game/Gear/Weapons/AssaultRifles/ChildrenOfTheVault/_Shared/_Design/Parts/Body/Part_AR_COV_Body,
COV,ARs,03/Rare,\Game\Gear\Weapons\AssaultRifles\ChildrenOfTheVault\_Shared\_Design\BalanceState\Balance_AR_COV_03_Rare,BODY ACCESSORY,1,3,1,/Game/Gear/Weapons/AssaultRifles/ChildrenOfTheVault/_Shared/_Design/Parts/Body/Part_AR_COV_Body_C,/Game/Gear/Weapons/AssaultRifles/ChildrenOfTheVault/_Shared/_Design/Parts/Body/Part_AR_COV_Body,
COV,ARs,03/Rare,\Game\Gear\Weapons\AssaultRifles\ChildrenOfTheVault\_Shared\_Design\BalanceState\Balance_AR_COV_03_Rare,BARREL,1,1,1,/Game/Gear/Weapons/AssaultRifles/ChildrenOfTheVault/_Shared/_Design/Parts/Barrel/Barrel_01/Part_AR_COV_Barrel_01,,
COV,ARs,03/Rare,\Game\Gear\Weapons\AssaultRifles\ChildrenOfTheVault\_Shared\_Design\BalanceState\Balance_AR_COV_03_Rare,BARREL,1,1,1,/Game/Gear/Weapons/AssaultRifles/ChildrenOfTheVault/_Shared/_Design/Parts/Barrel/Barrel_02/Part_AR_COV_Barrel_02,,
COV,ARs,03/Rare,\Game\Gear\Weapons\AssaultRifles\ChildrenOfTheVault\_Shared\_Design\BalanceState\Balance_AR_COV_03_Rare,BARREL,1,1,1,/Game/Gear/Weapons/AssaultRifles/ChildrenOfTheVault/_Shared/_Design/Parts/Barrel/Barrel_03/Part_AR_COV_Barrel_03,,
COV,ARs,03/Rare,\Game\Gear\Weapons\AssaultRifles\ChildrenOfTheVault\_Shared\_Design\BalanceState\Balance_AR_COV_03_Rare,BARREL,1,1,3,/Game/Gear/Weapons/AssaultRifles/ChildrenOfTheVault/_Shared/_Design/Parts/Barrel/Barrel_04/Part_AR_COV_Barrel_04,,
COV,ARs,03/Rare,\Game\Gear\Weapons\AssaultRifles\ChildrenOfTheVault\_Shared\_Design\BalanceState\Balance_AR_COV_03_Rare,BARREL 2,1,4,1,/Game/Gear/Weapons/AssaultRifles/ChildrenOfTheVault/_Shared/_Design/Parts/Barrel/Barrel_01/Part_AR_COV_Barrel_01_A,,"/Game/Gear/Weapons/AssaultRifles/ChildrenOfTheVault/_Shared/_Design/Parts/Barrel/Barrel_02/Part_AR_COV_Barrel_02, /Game/Gear/Weapons/AssaultRifles/ChildrenOfTheVault/_Shared/_Design/Parts/Barrel/Barrel_03/Part_AR_COV_Barrel_03, /Game/Gear/Weapons/AssaultRifles/ChildrenOfTheVault/_Shared/_Design/Parts/Barrel/Barrel_04/Part_AR_COV_Barrel_04"
COV,ARs,03/Rare,\Game\Gear\Weapons\AssaultRifles\ChildrenOfTheVault\_Shared\_Design\BalanceState\Balance_AR_COV_03_Rare,BARREL 2,1,4,1,/Game/Gear/Weapons/AssaultRifles/ChildrenOfTheVault/_Shared/_Design/Parts/Barrel/Barrel_01/Part_AR_COV_Barrel_01_B,,"/Game/Gear/Weapons/AssaultRifles/ChildrenOfTheVault/_Shared/_Design/Parts/Barrel/Barrel_02/Part_AR_COV_Barrel_02, /Game/Gear/Weapons/AssaultRifles/ChildrenOfTheVault/_Shared/_Design/Parts/Barrel/Barrel_03/Part_AR_COV_Barrel_03, /Game/Gear/Weapons/AssaultRifles/ChildrenOfTheVault/_Shared/_Design/Parts/Barrel/Barrel_04/Part_AR_COV_Barrel_04"
COV,ARs,03/Rare,\Game\Gear\Weapons\AssaultRifles\ChildrenOfTheVault\_Shared\_Design\BalanceState\Balance_AR_COV_03_Rare,BARREL 2,1,4,1,/Game/Gear/Weapons/AssaultRifles/ChildrenOfTheVault/_Shared/_Design/Parts/Barrel/Barrel_01/Part_AR_COV_Barrel_01_C,,"/Game/Gear/Weapons/AssaultRifles/ChildrenOfTheVault/_Shared/_Design/Parts/Barrel/Barrel_02/Part_AR_COV_Barrel_02, /Game/Gear/Weapons/AssaultRifles/ChildrenOfTheVault/_Shared/_Design/Parts/Barrel/Barrel_03/Part_AR_COV_Barrel_03, /Game/Gear/Weapons/AssaultRifles/ChildrenOfTheVault/_Shared/_Design/Parts/Barrel/Barrel_04/Part_AR_COV_Barrel_04"
COV,ARs,03/Rare,\Game\Gear\Weapons\AssaultRifles\ChildrenOfTheVault\_Shared\_Design\BalanceState\Balance_AR_COV_03_Rare,BARREL 2,1,4,1,/Game/Gear/Weapons/AssaultRifles/ChildrenOfTheVault/_Shared/_Design/Parts/Barrel/Barrel_02/Part_AR_COV_Barrel_02_A,,"/Game/Gear/Weapons/AssaultRifles/ChildrenOfTheVault/_Shared/_Design/Parts/Barrel/Barrel_01/Part_AR_COV_Barrel_01, /Game/Gear/Weapons/AssaultRifles/ChildrenOfTheVault/_Shared/_Design/Parts/Barrel/Barrel_03/Part_AR_COV_Barrel_03, /Game/Gear/Weapons/AssaultRifles/ChildrenOfTheVault/_Shared/_Design/Parts/Barrel/Barrel_04/Part_AR_COV_Barrel_04"
COV,ARs,03/Rare,\Game\Gear\Weapons\AssaultRifles\ChildrenOfTheVault\_Shared\_Design\BalanceState\Balance_AR_COV_03_Rare,BARREL 2,1,4,1,/Game/Gear/Weapons/AssaultRifles/ChildrenOfTheVault/_Shared/_Design/Parts/Barrel/Barrel_02/Part_AR_COV_Barrel_02_B,,"/Game/Gear/Weapons/AssaultRifles/ChildrenOfTheVault/_Shared/_Design/Parts/Barrel/Barrel_01/Part_AR_COV_Barrel_01, /Game/Gear/Weapons/AssaultRifles/ChildrenOfTheVault/_Shared/_Design/Parts/Barrel/Barrel_03/Part_AR_COV_Barrel_03, /Game/Gear/Weapons/AssaultRifles/ChildrenOfTheVault/_Shared/_Design/Parts/Barrel/Barrel_04/Part_AR_COV_Barrel_04"
COV,ARs,03/Rare,\Game\Gear\Weapons\AssaultRifles\ChildrenOfTheVault\_Shared\_Design\BalanceState\Balance_AR_COV_03_Rare,BARREL 2,1,4,1,/Game/Gear/Weapons/AssaultRifles/ChildrenOfTheVault/_Shared/_Design/Parts/Barrel/Barrel_02/Part_AR_COV_Barrel_02_C,,"/Game/Gear/Weapons/AssaultRifles/ChildrenOfTheVault/_Shared/_Design/Parts/Barrel/Barrel_01/Part_AR_COV_Barrel_01, /Game/Gear/Weapons/AssaultRifles/ChildrenOfTheVault/_Shared/_Design/Parts/Barrel/Barrel_03/Part_AR_COV_Barrel_03, /Game/Gear/Weapons/AssaultRifles/ChildrenOfTheVault/_Shared/_Design/Parts/Barrel/Barrel_04/Part_AR_COV_Barrel_04"
COV,ARs,03/Rare,\Game\Gear\Weapons\AssaultRifles\ChildrenOfTheVault\_Shared\_Design\BalanceState\Balance_AR_COV_03_Rare,BARREL 2,1,4,1,/Game/Gear/Weapons/AssaultRifles/ChildrenOfTheVault/_Shared/_Design/Parts/Barrel/Barrel_03/Part_AR_COV_Barrel_03_A,,"/Game/Gear/Weapons/AssaultRifles/ChildrenOfTheVault/_Shared/_Design/Parts/Barrel/Barrel_01/Part_AR_COV_Barrel_01, /Game/Gear/Weapons/AssaultRifles/ChildrenOfTheVault/_Shared/_Design/Parts/Barrel/Barrel_02/Part_AR_COV_Barrel_02, /Game/Gear/Weapons/AssaultRifles/ChildrenOfTheVault/_Shared/_Design/Parts/Barrel/Barrel_04/Part_AR_COV_Barrel_04"
COV,ARs,03/Rare,\Game\Gear\Weapons\AssaultRifles\ChildrenOfTheVault\_Shared\_Design\BalanceState\Balance_AR_COV_03_Rare,BARREL 2,1,4,1,/Game/Gear/Weapons/AssaultRifles/ChildrenOfTheVault/_Shared/_Design/Parts/Barrel/Barrel_03/Part_AR_COV_Barrel_03_B,,"/Game/Gear/Weapons/AssaultRifles/ChildrenOfTheVault/_Shared/_Design/Parts/Barrel/Barrel_01/Part_AR_COV_Barrel_01, /Game/Gear/Weapons/AssaultRifles/ChildrenOfTheVault/_Shared/_Design/Parts/Barrel/Barrel_02/Part_AR_COV_Barrel_02, /Game/Gear/Weapons/AssaultRifles/ChildrenOfTheVault/_Shared/_Design/Parts/Barrel/Barrel_04/Part_AR_COV_Barrel_04"
